Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type,Abstract
Developing a Testing Framework for Intrusion Detection Algorithms Using Software Defined Networking,Information Science and Applications 2018,,,,10.1007/978-981-13-1056-0_32,Anton Miguel SubaKurt Vincent BautistaJulio Carlos Tomas LedesmaWilliam Emmanuel Yu,2019,http://link.springer.com/chapter/10.1007/978-981-13-1056-0_32,Chapter,
Improved Flow Awareness by Intelligent Collaborative Sampling in Software Defined Networks,5G for Future Wireless Networks,,,,10.1007/978-3-030-17513-9_13,Jun DengHe CaiXiaofei Wang,2019,http://link.springer.com/chapter/10.1007/978-3-030-17513-9_13,Chapter,
A Method of Interference Co-processing in Software-Defined Mobile Radio Networks,Communications and Networking,,,,10.1007/978-3-030-06161-6_62,RenGui GaoDong Zhang,2019,http://link.springer.com/chapter/10.1007/978-3-030-06161-6_62,Chapter,
Time-Sensitive-Aware Scheduling Traffic (TSA-ST) Algorithm in Software-Defined Networking,Internet and Distributed Computing Systems,,,,10.1007/978-3-030-34914-1_24,Ng Kean HaurTan Saw Chin,2019,http://link.springer.com/chapter/10.1007/978-3-030-34914-1_24,Chapter,
Organization of Network Data Centers Based on Software-Defined Networking,Advances in Computer Science for Engineering and Education,,,,10.1007/978-3-319-91008-6_45,Yurii KulakovSergii KopychkoVictoria Gromova,2019,http://link.springer.com/chapter/10.1007/978-3-319-91008-6_45,Chapter,
Intelligent Dynamic Timeout for Efficient Flow Table Management in Software Defined Satellite Network,Wireless and Satellite Systems,,,,10.1007/978-3-030-19153-5_6,Shahid JanQing GuoMin JiaMuhammad Kamran Khan,2019,http://link.springer.com/chapter/10.1007/978-3-030-19153-5_6,Chapter,
Development Models and Intelligent Algorithms for Improving the Quality of Service and Security of Multi-cloud Platforms,Smart Industry & Smart Education,,,,10.1007/978-3-319-95678-7_43,Irina BolodurinaDenis Parfenov,2019,http://link.springer.com/chapter/10.1007/978-3-319-95678-7_43,Chapter,
End-to-End Latency Optimization in Software Defined LEO Satellite Terrestrial Systems,Space Information Networks,,,,10.1007/978-981-13-5937-8_18,Shaowen ZhengZhenxiang GaoXu ShanWeihua ZhouYongming WangXiaohui Zhang,2019,http://link.springer.com/chapter/10.1007/978-981-13-5937-8_18,Chapter,
Software Defined Industrial Network: Architecture and Edge Offloading Strategy,Communications and Networking,,,,10.1007/978-3-030-06161-6_5,Fangmin XuHuanyu YeShaohua CuiChenglin ZhaoHaipeng Yao,2019,http://link.springer.com/chapter/10.1007/978-3-030-06161-6_5,Chapter,
Performance of Transmission Latency in Software Defined Vehicle Networks,"Advances on Broadband and Wireless Computing, Communication and Applications",,,,10.1007/978-3-030-02613-4_45,Yung-Fa HuangHsing-Chung ChenBing-Chen HeTan-Hsu TanShao-Chieh HuangFengming Chang,2019,http://link.springer.com/chapter/10.1007/978-3-030-02613-4_45,Chapter,
Survey of Security Threats in IoT and Emerging Countermeasures,Security in Computing and Communications,,,,10.1007/978-981-13-5826-5_46,Mimi CherianMadhumita Chatterjee,2019,http://link.springer.com/chapter/10.1007/978-981-13-5826-5_46,Chapter,
Software-Defined Data Flow Detection and Control Approach for Industrial Modbus/TCP Communication,"Advances in Intelligent, Interactive Systems and Applications",,,,10.1007/978-3-030-02804-6_94,Ming WanYan SongYuan JingZhaowei WangJianming ZhaoZhongshui Zhang,2019,http://link.springer.com/chapter/10.1007/978-3-030-02804-6_94,Chapter,
SDWM: Software Defined Wi-Fi Mobility for Smart IoT Carriers,Advances in Information and Communication Networks,,,,10.1007/978-3-030-03405-4_32,Walaa F. ElsadekMikhail N. Mikhail,2019,http://link.springer.com/chapter/10.1007/978-3-030-03405-4_32,Chapter,
SDN Security: Challenges and Solutions,"Emerging Research in Electronics, Computer Science and Technology",,,,10.1007/978-981-13-5802-9_73,J. Prathima MabelK. A. VaniK. N. Rama Mohan Babu,2019,http://link.springer.com/chapter/10.1007/978-981-13-5802-9_73,Chapter,
A Security Framework to Protect Edge Supported Software Defined Internet of Things Infrastructure,"Collaborative Computing: Networking, Applications and Worksharing",,,,10.1007/978-3-030-30146-0_6,Wajid RafiqueMaqbool KhanNadeem SarwarWanchun Dou,2019,http://link.springer.com/chapter/10.1007/978-3-030-30146-0_6,Chapter,
SDNWisebed: A Software-Defined WSN Testbed,"Ad-Hoc, Mobile, and Wireless Networks",,,,10.1007/978-3-030-31831-4_22,Jakob SchaererZhongliang ZhaoJose CarreraSeverin ZumbrunnTorsten Braun,2019,http://link.springer.com/chapter/10.1007/978-3-030-31831-4_22,Chapter,
Research on Routing Algorithm of/SDN Openflow Controller,Frontier Computing,,,,10.1007/978-981-13-3648-5_166,Mingyuan Xin,2019,http://link.springer.com/chapter/10.1007/978-981-13-3648-5_166,Chapter,
A Switch-Prioritized Load-Balancing Technique in SDN,Data Analytics and Learning,,,,10.1007/978-981-13-2514-4_4,K. A. VaniJ. Prathima MabelK. N. Rama Mohan Babu,2019,http://link.springer.com/chapter/10.1007/978-981-13-2514-4_4,Chapter,
SDN Load Prediction Algorithm Based on Artificial Intelligence,Distributed Computer and Communication Networks,,,,10.1007/978-3-030-36625-4_3,Artem VolkovKonstantin ProshutinskiyAbuzar B. M. AdamAbdelhamied A. AteyaAmmar MuthannaAndrey Koucheryavy,2019,http://link.springer.com/chapter/10.1007/978-3-030-36625-4_3,Chapter,
Network Slicing Architecture and Dependability,"Mobile, Secure, and Programmable Networking",,,,10.1007/978-3-030-03101-5_18,Andres J. GonzalezMin XiePål Grønsund,2019,http://link.springer.com/chapter/10.1007/978-3-030-03101-5_18,Chapter,
BQSV: Protecting SDN Controller Cluster’s Network Topology View Based on Byzantine Quorum System with Verification Function,Cyberspace Safety and Security,,,,10.1007/978-3-030-37337-5_7,Yifang ZhiLi YangShui YuJianfeng Ma,2019,http://link.springer.com/chapter/10.1007/978-3-030-37337-5_7,Chapter,
A Dynamic Switching Technique for Virtual Network in SDN Environment,Geo-informatics in Sustainable Ecosystem and Society,,,,10.1007/978-981-13-7025-0_6,Haifeng FangYachan ZhaoRong TanTao Wang,2019,http://link.springer.com/chapter/10.1007/978-981-13-7025-0_6,Chapter,
Credible Routing Scheme of SDN-Based Cloud Using Blockchain,Data Science,,,,10.1007/978-981-15-0118-0_15,Qin QiaoXinghua LiYunwei WangBin LuoYanbing RenJianfeng Ma,2019,http://link.springer.com/chapter/10.1007/978-981-15-0118-0_15,Chapter,
A Survey on SDN Based Security in Internet of Things,Advances in Information and Communication Networks,,,,10.1007/978-3-030-03405-4_39,Renuga KanagaveluKhin Mi Mi Aung,2019,http://link.springer.com/chapter/10.1007/978-3-030-03405-4_39,Chapter,
A Survey on Research Challenges and Applications in Empowering the SDN-Based Internet of Things,Advances in Big Data and Cloud Computing,,,,10.1007/978-981-13-1882-5_39,Isravel Deva PriyaSalaja Silas,2019,http://link.springer.com/chapter/10.1007/978-981-13-1882-5_39,Chapter,
Software Defined Machine Learning Based Anomaly Detection in Fog Based IoT Network,Computational Science and Its Applications – ICCSA 2019,,,,10.1007/978-3-030-24305-0_45,Qaisar ShafiSaad QaisarAbdul Basit,2019,http://link.springer.com/chapter/10.1007/978-3-030-24305-0_45,Chapter,
A NAT Based Seamless Handover for Software Defined Enterprise WLANs,Wired/Wireless Internet Communications,,,,10.1007/978-3-030-30523-9_7,Arkadeep SenKrishna M. Sivalingam,2019,http://link.springer.com/chapter/10.1007/978-3-030-30523-9_7,Chapter,
Node Scheduling for Localization in Heterogeneous Software-Defined Wireless Sensor Networks,Ad Hoc Networks,,,,10.1007/978-3-030-05888-3_15,Yaping ZhuFeng YanWeiwei XiaFei ShenSong XingYi WuLianfeng Shen,2019,http://link.springer.com/chapter/10.1007/978-3-030-05888-3_15,Chapter,
Flexible Mobile Network Service Chaining in an NFV Environment: IMS Use Case,Lecture Notes in Real-Time Intelligent Systems,,,,10.1007/978-3-319-91337-7_27,Youssef SeraouiMostafa BelmekkiMostafa BellafkihBrahim Raouyane,2019,http://link.springer.com/chapter/10.1007/978-3-319-91337-7_27,Chapter,
Towards H-SDN Traffic Analytic Through Visual Analytics and Machine Learning,"Security, Privacy, and Anonymity in Computation, Communication, and Storage",,,,10.1007/978-3-030-24907-6_10,Tin Tze ChiangTan Saw ChinLee Ching KwangY. ZulfadzliK. Rizaludin,2019,http://link.springer.com/chapter/10.1007/978-3-030-24907-6_10,Chapter,
CloudSDN: Enabling SDN Framework for Security and Threat Analytics in Cloud Networks,Ubiquitous Communications and Network Computing,,,,10.1007/978-3-030-20615-4_12,Prabhakar KrishnanKrishnashree Achuthan,2019,http://link.springer.com/chapter/10.1007/978-3-030-20615-4_12,Chapter,
Game Theory Based Network Partitioning Approaches for Controller Placement in SDN,Communication Systems and Networks,,,,10.1007/978-3-030-10659-1_11,Bala Prakasa Rao KilliEllore Akhil ReddySeela Veerabhadreswara Rao,2019,http://link.springer.com/chapter/10.1007/978-3-030-10659-1_11,Chapter,
Game Theory Based Dynamic Defense Mechanism for SDN,Machine Learning for Cyber Security,,,,10.1007/978-3-030-30619-9_21,Deming MaoShuwen ZhangLing ZhangYu Feng,2019,http://link.springer.com/chapter/10.1007/978-3-030-30619-9_21,Chapter,
A Fine-Grained Detection Mechanism for SDN Rule Collision,Advanced Hybrid Information Processing,,,,10.1007/978-3-030-19086-6_60,Qiu XiaochenZheng ShihuiGu LizeCai Yongmei,2019,http://link.springer.com/chapter/10.1007/978-3-030-19086-6_60,Chapter,
Analysing MPLS Performance by SDN,Emerging Technologies in Data Mining and Information Security,,,,10.1007/978-981-13-1501-5_52,Snehal PatilMansi S. Subhedar,2019,http://link.springer.com/chapter/10.1007/978-981-13-1501-5_52,Chapter,
A Pro-Active and Adaptive Mechanism for Fast Failure Recovery in SDN Data Centers,Advances in Information and Communication Networks,,,,10.1007/978-3-030-03402-3_17,Renuga KanagaveluYongqing Zhu,2019,http://link.springer.com/chapter/10.1007/978-3-030-03402-3_17,Chapter,
Network and Cloudlet Selection for Computation Offloading on a Software-Defined Edge Architecture,"Green, Pervasive, and Cloud Computing",,,,10.1007/978-3-030-19223-5_11,Bruno SilvaWarley JuniorKelvin Lopes Dias,2019,http://link.springer.com/chapter/10.1007/978-3-030-19223-5_11,Chapter,
SDN Dynamic Access Control Scheme Based on Prediction,Advanced Hybrid Information Processing,,,,10.1007/978-3-030-19086-6_7,Qian CuiShihui ZhengBin SunYongmei Cai,2019,http://link.springer.com/chapter/10.1007/978-3-030-19086-6_7,Chapter,
DDoS Attack Detection Based on RBFNN in SDN,Advanced Hybrid Information Processing,,,,10.1007/978-3-030-19086-6_23,Jingmei LiMengqi ZhangJiaxiang Wang,2019,http://link.springer.com/chapter/10.1007/978-3-030-19086-6_23,Chapter,
Towards Smart Software Defined Wireless Network for Quality of Service Management,Lecture Notes in Real-Time Intelligent Systems,,,,10.1007/978-3-319-91337-7_25,Azeddine KhiatAyoube BahnasseMohamed El KhailiJamila BakkouryFatima Ezzahraa Louhab,2019,http://link.springer.com/chapter/10.1007/978-3-319-91337-7_25,Chapter,
Leveraging SDN for Early Detection and Mitigation of DDoS Attacks,Communication Systems and Networks,,,,10.1007/978-3-030-10659-1_3,Neelam DayalShashank Srivastava,2019,http://link.springer.com/chapter/10.1007/978-3-030-10659-1_3,Chapter,
Multipath Based Privacy Protection Method for Data Transmission in SDN,Artificial Intelligence for Communications and Networks,,,,10.1007/978-3-030-22971-9_11,Na DongZhigeng HanLiangmin Wang,2019,http://link.springer.com/chapter/10.1007/978-3-030-22971-9_11,Chapter,
TLShps: SDN-Based TLS Handshake Protocol Simplification for IoT,"Security, Privacy, and Anonymity in Computation, Communication, and Storage",,,,10.1007/978-3-030-24907-6_14,Lei YanMaode MaYan Ma,2019,http://link.springer.com/chapter/10.1007/978-3-030-24907-6_14,Chapter,
Blockchain-Based SDN Security Guaranteeing Algorithm and Analysis Model,Wireless and Satellite Systems,,,,10.1007/978-3-030-19156-6_32,Zhedan ShaoXiaorong ZhuAlexander M. M. ChikuvanyangaHongbo Zhu,2019,http://link.springer.com/chapter/10.1007/978-3-030-19156-6_32,Chapter,
SDN-Based Fast Handover Approach to Improve the QoS of Video Streaming over Wi-Fi Networks,Computing and Network Sustainability,,,,10.1007/978-981-13-7150-9_14,Krishna Vijay SinghMayank Pandey,2019,http://link.springer.com/chapter/10.1007/978-981-13-7150-9_14,Chapter,
Model Checking Data Flows in Concurrent Network Updates,Automated Technology for Verification and Analysis,,,,10.1007/978-3-030-31784-3_30,Bernd FinkbeinerManuel GiesekingJesko Hecking-HarbuschErnst-Rüdiger Olderog,2019,http://link.springer.com/chapter/10.1007/978-3-030-31784-3_30,Chapter,
MPTCP Based Load Balancing Mechanism in Software Defined Satellite Networks,Wireless and Satellite Systems,,,,10.1007/978-3-030-19153-5_30,Ziyi MaXiaoqiang DiJinqing LiLigang CongPing Li,2019,http://link.springer.com/chapter/10.1007/978-3-030-19153-5_30,Chapter,
SDN/NFV-Based Moving Target DDoS Defense Mechanism,Recent Trends in Data Science and Soft Computing,,,,10.1007/978-3-319-99007-1_51,Chien-Chang LiuBo-Sheng HuangChia-Wei TsengYao-Tsung YangLi-Der Chou,2019,http://link.springer.com/chapter/10.1007/978-3-319-99007-1_51,Chapter,
Efficient Network Security Virtualization Scheme,Innovations in Computer Science and Engineering,,,,10.1007/978-981-10-8201-6_6,Dharmesh GhelaniVikas MaralD. C. Mehetre,2019,http://link.springer.com/chapter/10.1007/978-981-10-8201-6_6,Chapter,
A Security Traffic Measurement Approach in SDN-Based Internet of Things,Simulation Tools and Techniques,,,,10.1007/978-3-030-32216-8_14,Liuwei HuoDingde JiangHui Qi,2019,http://link.springer.com/chapter/10.1007/978-3-030-32216-8_14,Chapter,
A Scalable and Reliable Model for the Placement of Controllers in SDN Networks,"Broadband Communications, Networks, and Systems",,,,10.1007/978-3-030-05195-2_8,Mohammad AshrafiNoélia CorreiaFaroq AL-Tam,2019,http://link.springer.com/chapter/10.1007/978-3-030-05195-2_8,Chapter,
Evaluating Resource Saturation Attack During Controller-Switch Communication in SDN,International Conference on Intelligent Data Communication Technologies and Internet of Things (ICICI) 2018,,,,10.1007/978-3-030-03146-6_181,S. SujithaM. S. K. ManikandanR. Guru Roja,2019,http://link.springer.com/chapter/10.1007/978-3-030-03146-6_181,Chapter,
SDN-Enabled Virtual Data Diode,Computer Security,,,,10.1007/978-3-030-12786-2_7,Miguel Borges de FreitasLuis RosaTiago CruzPaulo Simões,2019,http://link.springer.com/chapter/10.1007/978-3-030-12786-2_7,Chapter,
Cryptographic Algorithm Invocation in IPsec: Guaranteeing the Communication Security in the Southbound Interface of SDN Networks,Communications and Networking,,,,10.1007/978-3-030-06161-6_57,Deqiang WangWan TangXimin YangWei Feng,2019,http://link.springer.com/chapter/10.1007/978-3-030-06161-6_57,Chapter,
Towards Trusted Security Context Exchange Protocol for SDN Based Low Latency Networks,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-030-26601-1_20,Abdul GhafoorA. Qudus AbbasiZaheer Khan,2019,http://link.springer.com/chapter/10.1007/978-3-030-26601-1_20,Chapter,
Source Encryption Scheme in SDN Southbound,Advanced Hybrid Information Processing,,,,10.1007/978-3-030-19086-6_61,Yanlei WangShihui ZhengLize GuYongmei Cai,2019,http://link.springer.com/chapter/10.1007/978-3-030-19086-6_61,Chapter,
Efficient Resource Allocation Using Data Offloading Mechanism in Distributed SDN,Information and Communication Technology for Intelligent Systems,,,,10.1007/978-981-13-1747-7_32,Bhumi K. DesaiParul V. PithadiaSarosh K. Dastoor,2019,http://link.springer.com/chapter/10.1007/978-981-13-1747-7_32,Chapter,
Matching Model of Flow Table for Software-Defined Internet of Things,Wireless Sensor Networks,,,,10.1007/978-981-13-6834-9_5,Yiheng SuTing PengXiaoxun ZhongLianming Zhang,2019,http://link.springer.com/chapter/10.1007/978-981-13-6834-9_5,Chapter,
Evaluation of Underlying Switching Mechanism for Future Networks with P4 and SDN (Workshop Paper),"Collaborative Computing: Networking, Applications and Worksharing",,,,10.1007/978-3-030-30146-0_38,O. A. FernandoHannan XiaoXianhui Che,2019,http://link.springer.com/chapter/10.1007/978-3-030-30146-0_38,Chapter,
Managing Network Functions in Stateful Application Aware SDN,Security in Computing and Communications,,,,10.1007/978-981-13-5826-5_7,Prabhakar KrishnanKrishnashree Achuthan,2019,http://link.springer.com/chapter/10.1007/978-981-13-5826-5_7,Chapter,
A Model Checking Based Approach for Detecting SDN Races,Testing Software and Systems,,,,10.1007/978-3-030-31280-0_12,Evgenii VinarskiiJorge LópezNatalia KushikNina YevtushenkoDjamal Zeghlache,2019,http://link.springer.com/chapter/10.1007/978-3-030-31280-0_12,Chapter,
RF-IoT: A Robust Framework to Optimize Internet of Things (IoT) Security Performance,Software Engineering Methods in Intelligent Algorithms,,,,10.1007/978-3-030-19807-7_21,G. N. Anil,2019,http://link.springer.com/chapter/10.1007/978-3-030-19807-7_21,Chapter,
DPX: Data-Plane eXtensions for SDN Security Service Instantiation,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-030-22038-9_20,Taejune ParkYeonkeun KimVinod YegneswaranPhillip PorrasZhaoyan XuKyoungSoo ParkSeungwon Shin,2019,http://link.springer.com/chapter/10.1007/978-3-030-22038-9_20,Chapter,
